date,city,co_mean,co_aqi,no2_mean,no2_aqi,so2_mean,so2_aqi,pm2_5_mean,pm2_5_aqi,o3_mean,o3_aqi,temp,humidity,windspeed,max_aqi,year,Main_Pollutant,aqi_level_bin,aqi_level
10/3/2020,Monroe,0.3,3,8.4,8,0.1,0,3.12,20,0.03,27,61.3,66.2,6.9,27,2020,O3,0,healthy
10/4/2020,Monroe,0.3,3,10.7,9,0.1,0,4.67,32,0.03,27,65.6,69.8,14.9,32,2020,PM2.5,0,healthy
10/5/2020,Monroe,0.4,5,14.6,13,0.3,0,7.55,46,0.02,22,61.4,69,10.2,46,2020,PM2.5,0,healthy
10/6/2020,Monroe,0.35,5,,,0.3,0,4.35,28,0.04,34,63.7,69.7,5.8,34,2020,O3,0,healthy
10/7/2020,Monroe,0.25,3,,,0.3,0,4.8,29,,,70.5,68.8,8,29,2020,PM2.5,0,healthy
10/8/2020,Monroe,0.25,3,,,0.1,0,3.13,21,,,69.5,86.1,9.1,21,2020,PM2.5,0,healthy
10/9/2020,Monroe,0.5,6,,,0.7,0,5.22,32,0.04,42,70.1,93,25.1,42,2020,O3,0,healthy
10/10/2020,Monroe,0.5,6,,,0.5,0,10.5,56,0.04,38,70.6,85.6,35.6,56,2020,PM2.5,1,unhealthy
10/11/2020,Monroe,0.3,3,,,0.2,0,1.97,13,0.02,21,74,80.1,11.3,21,2020,O3,0,healthy
10/12/2020,Monroe,0.3,3,,,0.2,0,2.9,18,0.03,28,75.8,79.8,16,28,2020,O3,0,healthy
10/13/2020,Monroe,0.2,2,,,0.1,0,2.87,21,0.03,29,65.5,66.6,12.7,29,2020,O3,0,healthy
10/14/2020,Monroe,0.2,2,,,0.4,0,3.33,22,0.04,32,64.3,75.5,6.9,32,2020,O3,0,healthy
10/15/2020,Monroe,0.2,2,,,0.4,0,4.22,34,0.04,35,66.7,85.8,18.2,35,2020,O3,0,healthy
10/16/2020,Monroe,0.3,3,,,0.3,0,5,34,0.03,25,59.3,63.5,16,34,2020,PM2.5,0,healthy
10/17/2020,Monroe,0.4,5,,,0.2,0,8.27,49,0.04,32,59.8,59.8,11.4,49,2020,PM2.5,0,healthy
10/18/2020,Monroe,0.5,6,,,0.2,0,5.32,33,0.04,35,70.1,72,11.4,35,2020,O3,0,healthy
10/19/2020,Monroe,0.2,2,,,0.1,0,4.83,32,0.01,13,74.3,83.3,9.1,32,2020,PM2.5,0,healthy
10/20/2020,Monroe,0.2,2,,,0.1,0,2.93,20,0.02,23,72.5,83.6,10.2,23,2020,O3,0,healthy
10/21/2020,Monroe,0.3,3,,,0.1,0,4.85,35,0.02,21,73,81.7,6.9,35,2020,PM2.5,0,healthy
10/22/2020,Monroe,0.3,3,,,0.2,0,5.83,36,,,74,82.9,6.9,36,2020,PM2.5,0,healthy
10/23/2020,Monroe,0.3,3,,,0.4,0,6.43,41,0.03,31,74.9,86.8,10.2,41,2020,PM2.5,0,healthy
10/24/2020,Monroe,0.2,2,,,0.2,0,1.85,17,0.02,19,56.1,90,18.2,19,2020,O3,0,healthy
10/25/2020,Monroe,0.2,2,,,0.1,0,3.4,23,0.03,26,56.2,88.3,8,26,2020,O3,0,healthy
10/26/2020,Monroe,0.2,2,,,0.1,0,5.5,34,0.02,15,62.1,82.9,13.8,34,2020,PM2.5,0,healthy
10/27/2020,Monroe,0.25,3,,,0.1,0,6.18,41,0.02,18,60.6,93.4,10.2,41,2020,PM2.5,0,healthy
10/28/2020,Monroe,0.3,3,,,0.1,0,4.5,27,0.02,20,62,97.4,17.2,27,2020,PM2.5,0,healthy
10/29/2020,Monroe,0.35,5,,,0.2,0,6.77,41,0.02,23,51.4,78.5,20.7,41,2020,PM2.5,0,healthy
10/30/2020,Monroe,0.2,2,,,0.1,0,5.03,34,0.03,27,52.8,73.3,12.7,34,2020,PM2.5,0,healthy
10/31/2020,Monroe,0.3,5,,,0.2,0,6.67,42,0.03,31,52.7,79.5,5.8,42,2020,PM2.5,0,healthy
11/1/2020,Monroe,0.25,3,,,0.2,0,4.27,26,0.03,26,56.8,72.9,17.1,26,2020,PM2.5,0,healthy
11/2/2020,Monroe,0.2,2,,,0.4,0,1.95,14,0.03,31,50.1,63.2,9.1,31,2020,O3,0,healthy
11/3/2020,Monroe,0.2,2,,,0.4,0,4.9,39,0.03,29,52.9,72.2,4.7,39,2020,PM2.5,0,healthy
11/4/2020,Monroe,0.3,3,,,1.4,1,6.67,49,0.04,34,56.1,74.6,6.9,49,2020,PM2.5,0,healthy
11/5/2020,Monroe,0.4,5,,,1.5,1,6.02,37,0.04,37,57.2,79.5,6.9,37,2020,PM2.5,0,healthy
11/6/2020,Monroe,0.3,3,,,0.9,0,10.2,55,0.05,48,61.7,77,8,55,2020,PM2.5,1,unhealthy
11/7/2020,Monroe,0.3,3,,,1,1,15.03,64,0.05,50,64.1,91.9,4.7,64,2020,PM2.5,1,unhealthy
11/8/2020,Monroe,0.55,7,,,1,1,18.42,71,0.05,45,70,83.8,8,71,2020,PM2.5,1,unhealthy
11/9/2020,Monroe,0.6,8,,,0.9,0,11.7,58,0.04,35,69.5,86.1,8,58,2020,PM2.5,1,unhealthy
11/10/2020,Monroe,0.5,7,,,0.8,0,5.8,36,0.03,29,72.6,84.4,10.2,36,2020,PM2.5,0,healthy
11/11/2020,Monroe,0.2,2,,,0.2,0,3.28,21,0.03,26,67.6,78.6,10.3,26,2020,O3,0,healthy
11/12/2020,Monroe,0.4,6,,,0.3,0,4.7,30,0.03,25,57.9,76.1,8,30,2020,PM2.5,0,healthy
11/13/2020,Monroe,0.45,7,,,0.8,0,7.5,45,0.02,23,60.6,73.7,12.7,45,2020,PM2.5,0,healthy
11/14/2020,Monroe,0.3,3,21,20,0.3,0,7.2,51,0.03,25,67.5,73.2,16.1,51,2020,PM2.5,1,unhealthy
11/15/2020,Monroe,0.3,3,4.8,4,0.3,0,6.6,41,0.03,30,61.9,63.5,17.2,41,2020,PM2.5,0,healthy
11/16/2020,Monroe,0.15,2,10,9,0.3,0,7.67,51,0.03,25,52.5,63.5,6.9,51,2020,PM2.5,1,unhealthy
11/17/2020,Monroe,0.15,2,10.4,9,0.2,0,5.75,41,0.03,31,54.5,60.9,13.8,41,2020,PM2.5,0,healthy
11/18/2020,Monroe,0.2,2,14.8,13,0.5,0,5.13,39,0.03,28,53,56.8,6.9,39,2020,PM2.5,0,healthy
11/19/2020,Monroe,0.2,2,14,13,1,1,4.4,33,0.03,31,57.2,69.7,10.3,33,2020,PM2.5,0,healthy
11/20/2020,Monroe,0.2,2,11.5,10,0.4,0,6.82,42,0.04,33,62.7,83.3,6.9,42,2020,PM2.5,0,healthy
11/21/2020,Monroe,0.15,2,5.1,5,0.1,0,4.07,33,0.03,25,61.7,82.8,4.7,33,2020,PM2.5,0,healthy
11/22/2020,Monroe,0.2,2,14.7,13,0,0,5.83,36,0.02,20,60.4,80.3,18.2,36,2020,PM2.5,0,healthy
11/23/2020,Monroe,0.2,2,10,9,0.1,0,5.48,38,0.02,21,51.3,67.7,13.8,38,2020,PM2.5,0,healthy
11/24/2020,Monroe,0.2,2,12.1,11,0.1,0,4.63,35,0.02,21,58.4,69.4,16.1,35,2020,PM2.5,0,healthy
11/25/2020,Monroe,0.2,2,13.4,12,0.3,0,8.67,52,,,62.9,79,18.3,52,2020,PM2.5,1,unhealthy
11/26/2020,Monroe,0.2,2,12.8,11,0,0,6.93,49,0.02,18,53.4,79.1,6.9,49,2020,PM2.5,0,healthy
11/27/2020,Monroe,0.3,3,11.9,10,0.2,0,7.97,49,0.02,19,59.4,94,10.2,49,2020,PM2.5,0,healthy
11/28/2020,Monroe,0.2,2,7.3,7,0.3,0,7.47,44,0.03,27,52.8,82.2,11.4,44,2020,PM2.5,0,healthy
11/29/2020,Monroe,0.45,6,20.5,19,0.2,0,7.12,49,0.03,27,49.3,91.6,17.1,49,2020,PM2.5,0,healthy
11/30/2020,Monroe,0.5,7,,,,,6.77,41,,,43.2,61.6,19.6,41,2020,PM2.5,0,healthy
12/1/2020,Monroe,0.2,2,9.1,8,0,0,3.57,33,0.02,19,40.7,63,6.9,33,2020,PM2.5,0,healthy
12/2/2020,Monroe,0.2,2,13,12,0.2,0,2.42,18,0.03,31,46.8,57.8,10.3,31,2020,O3,0,healthy
12/3/2020,Monroe,0.2,2,14.6,13,0.3,0,7.33,46,0.03,27,48.7,79.8,10.2,46,2020,PM2.5,0,healthy
12/4/2020,Monroe,0.2,2,15.1,14,0.8,0,8.63,51,0.03,27,44.9,85.1,10.2,51,2020,PM2.5,1,unhealthy
12/5/2020,Monroe,0.2,2,12.4,11,0,0,9.5,55,0.03,24,46.9,74.3,6.9,55,2020,PM2.5,1,unhealthy
12/6/2020,Monroe,0.15,2,5.4,5,0.2,0,2.6,24,0.03,29,47.9,75.7,9.1,29,2020,O3,0,healthy
12/7/2020,Monroe,0.15,2,11.1,10,0.2,0,3.43,29,0.03,29,45.5,76.9,11.4,29,2020,PM2.5,0,healthy
12/8/2020,Monroe,0.2,2,16.8,15,0.2,0,4.18,37,0.03,26,48.6,71.9,10.2,37,2020,PM2.5,0,healthy
12/9/2020,Monroe,0.2,2,11.4,10,0.1,0,13.77,63,0.02,15,50.4,67.5,10.3,63,2020,PM2.5,1,unhealthy
12/10/2020,Monroe,0.35,5,24.8,23,0.1,0,9.7,54,0.02,22,54.7,66.9,12.7,54,2020,PM2.5,1,unhealthy
12/11/2020,Monroe,0.65,8,25.1,24,1.1,1,18.18,71,0.02,21,61.1,76.8,13.8,71,2020,PM2.5,1,unhealthy
12/12/2020,Monroe,0.85,10,18.6,17,0.4,0,22.27,81,0.03,26,58.3,79.1,10.2,81,2020,PM2.5,1,unhealthy
12/13/2020,Monroe,0.25,3,8.3,8,0,0,5.13,39,0.02,22,45.9,89.7,21.8,39,2020,PM2.5,0,healthy
12/14/2020,Monroe,0.25,3,16.9,15,0.1,0,6.35,47,0.02,22,41.7,80.5,17.2,47,2020,PM2.5,0,healthy
12/15/2020,Monroe,0.2,2,14.1,13,0,0,3.73,36,0.03,27,40.2,83.7,9.1,36,2020,PM2.5,0,healthy
12/16/2020,Monroe,0.2,2,9,8,0,0,5.03,39,0.03,26,39.2,85.6,11.4,39,2020,PM2.5,0,healthy
12/17/2020,Monroe,0.2,2,11.2,10,0.1,0,5.95,52,0.02,23,40.7,76.2,9.1,52,2020,PM2.5,1,unhealthy
12/18/2020,Monroe,0.45,6,31.9,29,0.3,0,11.03,58,0.03,24,42.6,73.4,9.1,58,2020,PM2.5,1,unhealthy
12/19/2020,Monroe,0.45,6,21,20,0.2,0,12.67,59,0.02,22,49.3,83.7,11.3,59,2020,PM2.5,1,unhealthy
12/20/2020,Monroe,0.3,3,10.4,9,0.1,0,9.45,55,0.02,22,49.6,92.6,11.3,55,2020,PM2.5,1,unhealthy
12/21/2020,Monroe,0.35,5,24.6,23,0.4,0,11.17,57,0.02,14,49.9,76.7,11.4,57,2020,PM2.5,1,unhealthy
12/22/2020,Monroe,0.3,3,16,15,0.1,0,9.6,55,0.03,28,52.6,73.7,6.9,55,2020,PM2.5,1,unhealthy
12/23/2020,Monroe,0.2,2,21.2,20,0.3,0,5.38,42,0.03,26,59.9,78.2,19.6,42,2020,PM2.5,0,healthy
12/24/2020,Monroe,0.15,2,8.2,8,0.1,0,4.97,38,0.03,28,41.2,45.8,21.9,38,2020,PM2.5,0,healthy
12/25/2020,Monroe,0.15,2,5.6,5,0,0,4.87,43,0.02,23,35.9,55.9,13.8,43,2020,PM2.5,0,healthy
12/26/2020,Monroe,0.15,2,4.4,4,0,0,6.65,54,0.02,23,45.4,56.3,11.4,54,2020,PM2.5,1,unhealthy
12/27/2020,Monroe,0.2,2,7.3,7,0.2,0,11.3,58,0.03,24,54,65.8,18.3,58,2020,PM2.5,1,unhealthy
12/28/2020,Monroe,0.2,2,7.5,7,0.3,0,8.4,55,0.03,30,55.7,81.7,10.2,55,2020,PM2.5,1,unhealthy
12/29/2020,Monroe,0.45,6,28.4,26,0.3,0,5.2,33,0.03,29,57.4,71.3,10.3,33,2020,PM2.5,0,healthy
12/30/2020,Monroe,0.5,6,26,25,0.3,0,7.27,52,,,63.1,89.9,11.4,52,2020,PM2.5,1,unhealthy
12/31/2020,Monroe,0.25,3,11.1,10,0.1,0,8.47,55,,,48.9,95.3,22.9,55,2020,PM2.5,1,unhealthy
1/1/2020,Queens,0.2,2,15.7,16,0.1,0,5.17,39,0.02,23,38.3,51.1,20.5,39,2020,PM2.5,0,healthy
1/2/2020,Queens,0.4,5,39.9,39,6.4,9,11.13,58,0.02,16,41.1,55.9,11.8,58,2020,PM2.5,1,unhealthy
1/3/2020,Queens,0.55,7,33.85,33,1.5,1,15.1,65,0,3,46.4,82.1,7.5,65,2020,PM2.5,1,unhealthy
1/4/2020,Queens,0.65,8,28.1,28,0.6,0,11.3,57,0.03,25,47.1,91.5,18.8,57,2020,PM2.5,1,unhealthy
1/5/2020,Queens,0.45,6,16,17,0.1,0,4.8,38,0.03,30,38.6,53.2,30.9,38,2020,PM2.5,0,healthy
1/6/2020,Queens,0.3,3,38,37,3.6,4,8.67,53,,,38.6,62.7,18.6,53,2020,PM2.5,1,unhealthy
1/7/2020,Queens,0.35,5,38.9,38,8,11,7.78,48,0.02,19,39.8,52.7,12.7,48,2020,PM2.5,0,healthy
1/8/2020,Queens,0.3,5,25.65,25,3,4,8.63,54,0.03,29,35.4,58.5,24.6,54,2020,PM2.5,1,unhealthy
1/9/2020,Queens,0.35,5,40.1,40,3,4,6.97,52,0.02,19,29,41.4,22.3,52,2020,PM2.5,1,unhealthy
1/10/2020,Queens,0.5,6,41.4,41,2.4,3,6.85,52,0.01,12,43.7,71.4,11.8,52,2020,PM2.5,1,unhealthy
1/11/2020,Queens,0.5,6,36.4,37,0.2,0,8.6,54,0.03,30,55.1,78.3,18.8,54,2020,PM2.5,1,unhealthy
1/12/2020,Queens,0.25,3,20.7,21,0.4,0,6.37,48,0.03,31,59.3,61.6,22.4,48,2020,PM2.5,0,healthy
1/13/2020,Queens,0.35,5,33.75,41,0.3,0,6.4,52,,,41.8,77.9,11.2,52,2020,PM2.5,1,unhealthy
1/14/2020,Queens,0.5,7,25.95,25,0.2,0,9.9,55,0.01,11,41.2,85.9,11.4,55,2020,PM2.5,1,unhealthy
1/15/2020,Queens,0.45,6,38.95,38,1.7,1,12.43,58,0.02,15,45.7,69,13.8,58,2020,PM2.5,1,unhealthy
1/16/2020,Queens,0.45,6,22,21,1.6,1,7.7,48,0.03,27,43.3,66.7,28,48,2020,PM2.5,0,healthy
1/17/2020,Queens,0.25,3,20.35,20,2.4,3,6.23,47,0.03,31,26.8,37.8,29.2,47,2020,PM2.5,0,healthy
1/18/2020,Queens,0.3,3,40.8,39,0.9,0,4.6,30,0.03,24,26.3,62,18.1,39,2020,NO2,0,healthy
1/19/2020,Queens,0.25,3,21.65,20,0.3,0,6.25,47,0.03,31,38.4,62.9,23.4,47,2020,PM2.5,0,healthy
1/20/2020,Queens,0.25,3,18.9,20,2.4,3,5.87,46,0.04,32,25.9,42,23.4,46,2020,PM2.5,0,healthy
1/21/2020,Queens,0.4,6,47,46,2.4,3,7.23,51,0.03,24,26.4,46.1,15.4,51,2020,PM2.5,1,unhealthy
1/22/2020,Queens,0.8,9,58,58,3.5,4,11.9,60,0.01,10,31.6,51.6,6.2,60,2020,PM2.5,1,unhealthy
1/23/2020,Queens,0.85,10,49.55,49,5.8,7,16.63,69,0.01,8,38.4,50.8,9.2,69,2020,PM2.5,1,unhealthy
1/24/2020,Queens,1.1,14,55.35,53,5.8,7,17.4,70,0.02,21,40.9,61.5,11,70,2020,PM2.5,1,unhealthy
1/25/2020,Queens,0.45,6,33.3,32,0.5,0,5.05,32,0.03,31,42.8,88.8,28.4,32,2020,NO2,0,healthy
1/26/2020,Queens,0.3,3,23.65,23,1,1,5.53,36,0.02,19,41.8,65.6,17.2,36,2020,PM2.5,0,healthy
1/27/2020,Queens,0.35,5,25.4,25,3,4,6.53,43,0.02,20,40.6,60.4,16.9,43,2020,PM2.5,0,healthy
1/28/2020,Queens,0.25,3,19.85,21,2.2,3,2.9,31,0.03,31,39.3,56.9,19.5,31,2020,PM2.5,0,healthy
1/29/2020,Queens,0.3,5,25.5,28,1.7,1,5,38,0.03,31,35.6,46.5,15.7,38,2020,PM2.5,0,healthy
1/30/2020,Queens,0.4,5,44.15,42,0.8,0,7.1,52,0.03,25,30.7,56.1,11.3,52,2020,PM2.5,1,unhealthy
1/31/2020,Queens,0.55,8,48.05,46,0.8,0,6.78,50,0.03,30,37.6,73.9,8,50,2020,PM2.5,0,healthy
2/1/2020,Queens,0.55,7,39.3,38,0.5,0,12.1,64,0.01,7,39.2,88,6.7,64,2020,PM2.5,1,unhealthy
2/2/2020,Queens,0.5,7,27.4,26,0.4,0,9.67,55,0.02,23,38.6,75.7,15.6,55,2020,PM2.5,1,unhealthy
2/3/2020,Queens,0.5,6,47.2,45,2.6,3,8.98,53,0.02,20,46.3,64.1,12.3,53,2020,PM2.5,1,unhealthy
2/4/2020,Queens,0.95,11,49.65,50,2.2,3,14.9,64,0.02,17,47.8,77.8,11.1,64,2020,PM2.5,1,unhealthy
2/5/2020,Queens,1.05,13,35.45,35,2.2,3,5.33,41,,,41.4,60.6,17.3,41,2020,PM2.5,0,healthy
2/6/2020,Queens,0.4,6,31.65,38,0.4,0,4.82,32,0.02,17,38.8,90.8,14.9,38,2020,NO2,0,healthy
2/7/2020,Queens,0.35,5,30.5,34,0.5,0,5.33,33,0.03,30,40.4,78.7,31.1,34,2020,NO2,0,healthy
2/8/2020,Queens,0.3,3,43.65,42,0.7,0,7.4,50,0.03,31,35,46.1,21.3,50,2020,PM2.5,0,healthy
2/9/2020,Queens,0.35,5,28.35,28,0.7,0,7.5,49,0.03,30,36.5,71.3,13,49,2020,PM2.5,0,healthy
2/10/2020,Queens,0.4,5,29.05,27,2.2,3,7.33,46,,,43.9,77,14.2,46,2020,PM2.5,0,healthy
2/11/2020,Queens,0.5,7,43.3,53,1.1,1,7.1,46,0.03,25,44.8,88.4,16.2,53,2020,NO2,1,unhealthy
2/12/2020,Queens,0.4,6,24.6,26,2.7,3,7.68,46,0.03,28,41.7,50.7,23.1,46,2020,PM2.5,0,healthy
2/13/2020,Queens,0.55,7,43.7,42,1.2,1,6.7,41,0.03,24,39.9,85.3,21.3,42,2020,NO2,0,healthy
2/14/2020,Queens,0.35,5,19.85,22,2.2,3,6.1,43,0.03,29,31,44.1,24,43,2020,PM2.5,0,healthy
2/15/2020,Queens,0.3,3,25.75,24,1.2,1,5.08,32,0.03,26,22.8,47.8,14.5,32,2020,PM2.5,0,healthy
2/16/2020,Queens,0.75,9,50.2,50,1.4,1,8.63,51,0.02,19,36.4,60.6,14.3,51,2020,PM2.5,1,unhealthy
2/17/2020,Queens,0.95,13,49,48,2.6,3,10.3,56,0.03,30,43.2,49.3,13.8,56,2020,PM2.5,1,unhealthy
2/18/2020,Queens,0.5,7,47.5,52,1.2,1,9.6,58,0.04,34,41.2,74.6,15.9,58,2020,PM2.5,1,unhealthy
2/19/2020,Queens,0.55,7,35.75,35,2.9,3,6.9,44,0.04,33,42.9,47.6,18.7,44,2020,PM2.5,0,healthy
2/20/2020,Queens,0.25,3,24.8,25,2.2,3,4.97,33,0.03,31,32.2,41,17.2,33,2020,PM2.5,0,healthy
2/21/2020,Queens,0.25,3,29.9,29,1.1,1,4.32,32,0.03,31,28.6,36.3,16.8,32,2020,PM2.5,0,healthy
2/22/2020,Queens,0.3,3,36.6,36,1.6,1,8.1,47,0.03,30,39.9,27.6,12.6,47,2020,PM2.5,0,healthy
2/23/2020,Queens,0.5,6,47.3,46,3.4,4,10.7,55,0.04,34,45.3,31.7,13.3,55,2020,PM2.5,1,unhealthy
2/24/2020,Queens,0.6,7,47.25,46,2.8,3,13.3,60,0.03,28,47.9,48.9,11,60,2020,PM2.5,1,unhealthy
2/25/2020,Queens,0.35,5,41.7,39,0.6,0,9.2,52,0.02,23,47.6,79.9,8.1,52,2020,PM2.5,1,unhealthy
2/26/2020,Queens,0.35,5,37.25,47,0.1,0,4.83,32,0.04,36,45.5,91.6,16.4,47,2020,NO2,0,healthy
2/27/2020,Queens,0.25,3,27.1,27,0.3,0,2.45,19,0.04,33,40.2,58.9,30,33,2020,O3,0,healthy
2/28/2020,Queens,0.2,2,18.5,18,1.1,1,5.9,34,0.04,32,35.2,36,23.5,34,2020,PM2.5,0,healthy
2/29/2020,Queens,0.25,3,13.95,13,1.3,1,4.9,36,0.04,32,31.3,38.1,21.1,36,2020,PM2.5,0,healthy
3/1/2020,Queens,0.35,5,49.15,47,2.8,3,5.55,38,0.04,37,34.7,42.3,20.2,47,2020,NO2,0,healthy
3/2/2020,Queens,0.45,6,49.1,47,0.9,0,10.8,56,,,47,54.9,18.8,56,2020,PM2.5,1,unhealthy
3/3/2020,Queens,0.4,5,34.75,33,2.3,3,10.2,55,0.03,29,51.7,77.1,16.6,55,2020,PM2.5,1,unhealthy
3/4/2020,Queens,0.3,3,18.55,18,0.9,0,4.43,30,0.04,35,50.8,45.7,26.6,35,2020,O3,0,healthy
3/5/2020,Queens,0.25,3,21.9,24,2.7,3,5,34,0.03,29,44.6,50.5,19.6,34,2020,PM2.5,0,healthy
3/6/2020,Queens,0.4,6,53.25,57,0.6,0,5.57,37,0.03,31,41.4,77.8,16,57,2020,NO2,1,unhealthy
3/7/2020,Queens,0.25,3,19.3,21,0.4,0,3.22,29,0.04,38,40.8,44.1,22.4,38,2020,O3,0,healthy
3/8/2020,Queens,0.3,3,29.7,28,0.9,0,4.7,31,0.04,34,46.3,31.2,13.7,34,2020,O3,0,healthy
3/9/2020,Queens,0.4,5,44.15,42,3.5,4,10.63,56,0.04,33,56.5,31.6,13.8,56,2020,PM2.5,1,unhealthy
3/10/2020,Queens,0.4,5,45.8,43,1.5,1,8.8,52,0.04,34,58.7,52.2,16.7,52,2020,PM2.5,1,unhealthy
3/11/2020,Queens,0.35,5,45.75,44,3.5,4,4.93,34,0.03,31,50.7,47.8,19.5,44,2020,NO2,0,healthy
3/12/2020,Queens,0.75,9,51.4,49,0.9,0,7.1,50,0.04,32,44.8,72.1,11.8,50,2020,PM2.5,0,healthy
3/13/2020,Queens,0.25,3,17,19,0.2,0,3.8,25,0.04,37,55.7,67.5,23.4,37,2020,O3,0,healthy
3/14/2020,Queens,0.25,3,13.3,15,0.8,0,3.6,28,0.04,34,49.1,34,21.3,34,2020,O3,0,healthy
3/15/2020,Queens,0.25,3,30.15,28,0.5,0,3.5,26,0.04,38,46.6,37.5,14.4,38,2020,O3,0,healthy
3/16/2020,Queens,0.25,3,25.7,39,0.5,0,3.67,29,0.04,36,39.2,46.8,16.1,39,2020,NO2,0,healthy
3/17/2020,Queens,0.3,3,31.4,30,1,1,4.83,32,0.03,27,46.9,75.8,12.4,32,2020,PM2.5,0,healthy
3/18/2020,Queens,0.35,5,41.3,41,3.6,4,5.53,36,0.04,35,47.2,47.6,16.2,41,2020,NO2,0,healthy
3/19/2020,Queens,0.35,5,31.35,30,1,1,3.4,25,0.04,32,46.7,81.6,15.4,32,2020,O3,0,healthy
3/20/2020,Queens,0.4,5,24.35,24,0.7,0,7.33,47,0.04,34,57.2,74.5,18.2,47,2020,PM2.5,0,healthy
3/21/2020,Queens,0.25,3,9.35,11,1,1,2.6,20,0.04,40,49.7,38.5,20.8,40,2020,O3,0,healthy
3/22/2020,Queens,0.2,2,7.15,7,0.4,0,4.7,33,0.04,39,38.5,39.2,16.9,39,2020,O3,0,healthy
3/23/2020,Queens,0.25,3,22.8,30,2,3,2.27,15,0.03,31,38.7,78.7,18.1,31,2020,O3,0,healthy
3/24/2020,Queens,0.25,3,26.6,27,4.4,6,2.8,22,0.04,37,44.5,65.3,16.7,37,2020,O3,0,healthy
3/25/2020,Queens,0.25,3,25.25,32,0.3,0,3.93,29,0.04,35,42.9,71.4,20.4,35,2020,O3,0,healthy
3/26/2020,Queens,0.25,3,27.15,28,0.9,0,5.57,36,0.04,33,45.9,61,16.1,36,2020,PM2.5,0,healthy
3/27/2020,Queens,0.35,5,38.85,37,3.1,4,5.83,36,0.05,44,56.7,51.7,13,44,2020,O3,0,healthy
3/28/2020,Queens,0.3,3,21,23,0.2,0,4.13,31,0.04,37,47.6,69.8,17.5,37,2020,O3,0,healthy
3/29/2020,Queens,0.25,3,7.9,8,0,0,0.73,7,0.04,38,45.9,94.5,20.8,38,2020,O3,0,healthy
3/30/2020,Queens,0.3,3,28.1,30,0.6,0,3.77,23,0.03,30,45.8,84.6,11.1,30,2020,NO2,0,healthy
3/31/2020,Queens,0.25,3,17.2,24,0.3,0,1.63,11,0.04,37,43.8,75.5,12.6,37,2020,O3,0,healthy
4/1/2020,Queens,0.25,3,20.15,25,0.6,0,3.1,21,0.04,41,46.3,52.5,16.3,41,2020,O3,0,healthy
4/2/2020,Queens,0.25,3,16.75,18,3,4,1.97,15,0.04,38,48.9,45.2,26.9,38,2020,O3,0,healthy
4/3/2020,Queens,0.2,2,11.7,12,1.3,1,1.63,16,0.04,32,49.4,67.1,23.4,32,2020,O3,0,healthy
4/4/2020,Queens,0.2,2,11.15,10,0.2,0,1.9,14,0.04,37,50.7,69.6,14.3,37,2020,O3,0,healthy
4/5/2020,Queens,0.3,3,26.05,25,0.5,0,7.37,44,0.03,29,51.9,75.5,11.4,44,2020,PM2.5,0,healthy
4/6/2020,Queens,0.3,3,31.35,30,0.7,0,3.33,22,0.04,39,54.9,53.2,14.2,39,2020,O3,0,healthy
4/7/2020,Queens,0.25,3,20.8,23,1.1,1,4.2,26,,,56.6,38.2,18.8,26,2020,PM2.5,0,healthy
4/8/2020,Queens,0.3,3,23.5,22,0.5,0,8.2,52,0.04,39,55.1,74.6,10.5,52,2020,PM2.5,1,unhealthy
4/9/2020,Queens,0.2,2,22.3,21,0.4,0,3.07,23,0.04,41,51.1,69.1,28.1,41,2020,O3,0,healthy
4/10/2020,Queens,0.2,2,10.9,10,0.2,0,1.9,16,0.04,34,44.3,50.6,29.2,34,2020,O3,0,healthy
4/11/2020,Queens,0.25,3,25.75,28,0.3,0,2.87,21,0.05,43,47.3,34.5,18.1,43,2020,O3,0,healthy
4/12/2020,Queens,0.5,7,45.8,45,0.7,0,6.8,44,0.05,45,52.3,51.2,18.5,45,2020,NO2,0,healthy
4/13/2020,Queens,0.2,2,8.95,8,0.1,0,4.53,37,0.04,42,57.9,85.4,30.4,42,2020,O3,0,healthy
4/14/2020,Queens,0.2,2,15.6,16,3,4,2.53,19,0.04,42,52.4,45.6,20.7,42,2020,O3,0,healthy
4/15/2020,Queens,0.2,2,15.95,16,2.6,3,3.57,27,0.05,43,47.9,40.1,15,43,2020,O3,0,healthy
4/16/2020,Queens,0.2,2,10.9,9,1.8,1,3.63,22,0.04,39,45.5,37.9,21.9,39,2020,O3,0,healthy
4/17/2020,Queens,0.2,2,19.4,22,1.2,1,4.93,33,0.04,42,43.2,46.3,15.9,42,2020,O3,0,healthy
4/18/2020,Queens,0.25,3,17.6,19,0.3,0,3.57,23,0.04,36,44.2,77.8,16.3,36,2020,O3,0,healthy
4/19/2020,Queens,0.3,3,35.6,34,1.1,1,6,36,0.05,49,50.9,45.2,18.9,49,2020,O3,0,healthy
4/20/2020,Queens,0.25,3,23,23,0.5,0,2.97,22,0.04,40,52.5,45.4,13.2,40,2020,O3,0,healthy
4/21/2020,Queens,0.25,3,23.3,22,0.3,0,4.07,27,0.04,38,49.9,65.9,23.2,38,2020,O3,0,healthy
4/22/2020,Queens,0.2,2,17.2,16,0.7,0,2.2,18,0.04,38,43.8,33.5,25.2,38,2020,O3,0,healthy
